id,customized_loan_no,loan_application_no,branch_id,samity_id,product_id,interest_rate_id,member_id,purpose_id,interest_calculation_method,loan_amount,interest_rate,interest_rate_index,interest_amount,interest_amount_without_roundup,discount_interest_amount,insurance_guarantor_percentage,insurance_amount,total_payable_amount,number_of_installment,installment_amount,repayment_frequency,loan_period_in_month,loan_period_in_day,mode_of_interest,cycle,loan_type,first_repayment_date,is_interest_charged_if_last_repay_date_exceeds,is_authorized,disbursed_by,disburse_date,authorized_by,authorization_date,fully_paid_amount,is_loan_fully_paid,loan_fully_paid_date,current_status,loan_closing_date,loan_closing_info_verified_by,is_migrated,opening_loan_outstanding_amount,extra_installment_amount,original_loan_id,transfer_in_date,transfer_out_date,payment_type,bank_head_id,cheque_no,note,additinal_fee,loan_proposal_form_id,parent_loan_id,loan_form_fee,folio_number,member_age,last_schedule_date,disburse_phase,loan_commencement_date,law_suit,cut_off_date,audit_fee,insert_time,update_time,loan_initiator_id,loan_approver_employee_id,loan_insurance_type,sales_invoice_no,ussd_code
810,APON-030-007-2095-04,1,34,1829,3,3,1127,1,D,20000,24,0,2520,0,0,,200,22520,46,500,W,12,30,H,4,R,10/20/2020,,1,1,10/6/2020,1,10/6/2020,22520,1,8/3/2021,0,8/3/2021,,1,4820,9.83,810,,,CASH,,,,0,,,5,,29,9/21/2021,,,0,,0,8/1/2021 12:06,8/23/2021 12:42,,0,0,,
811,APON-030-079-2096-03,1,34,1901,3,3,1128,1,D,10000,24,0,1260,0,0,,100,11260,46,250,W,12,30,H,3,R,11/4/2020,,1,1,10/21/2020,1,10/21/2020,11260,1,10/13/2021,0,10/13/2021,,1,3850,4.92,811,,,CASH,,,,0,,,5,,46,11/10/2021,,,0,,0,8/1/2021 12:06,10/21/2021 14:29,,0,0,,
812,APON-030-020-2100-05,1,34,1842,3,3,1129,34,D,30000,24,0,3780,0,0,,300,33780,46,750,W,12,30,H,5,R,8/8/2020,,1,1,7/18/2020,1,7/18/2020,33780,1,8/28/2021,0,8/28/2021,,1,5070,14.75,812,,,CASH,,,,0,,,5,,27,8/7/2021,,,0,,0,8/1/2021 12:06,9/15/2021 14:13,,0,0,,
813,APON-030-024-2101-04,1,34,1846,3,3,1130,7,D,49000,24,0,6174,0,0,,490,55174,46,1225,W,12,30,H,4,R,12/15/2020,,1,1,12/1/2020,1,12/1/2020,55174,1,10/19/2021,0,10/19/2021,,1,21217,24.09,813,,,CASH,,,,0,,,5,,43,11/16/2021,,,0,,0,8/1/2021 12:06,10/23/2021 10:16,,0,0,,
814,APON-030-024-2102-04,1,34,1846,3,3,1131,1,D,70000,24,0,8820,0,0,,700,78820,46,1750,W,12,30,H,4,R,3/23/2021,,1,1,3/7/2021,1,3/7/2021,78820,1,1/18/2022,0,1/18/2022,,1,49420,34.41,814,,,CASH,,,,0,,,5,,32,2/22/2022,,,0,,0,8/1/2021 12:06,1/19/2022 10:42,,0,0,,
815,APON-030-024-2104-04,1,34,1846,3,3,1132,31,D,70000,24,0,8820,0,0,,700,78820,46,1750,W,12,30,H,4,R,4/6/2021,,1,1,3/23/2021,1,3/23/2021,78820,1,3/1/2022,0,3/1/2022,,1,52360,34.41,815,,,CASH,,,,0,,,5,,39,3/8/2022,,,0,,0,8/1/2021 12:06,3/2/2022 13:54,,0,0,,
816,APON-030-024-2105-04,1,34,1846,3,3,1133,58,D,49000,24,0,6174,0,0,,490,55174,46,1225,W,12,30,H,4,R,12/15/2020,,1,1,11/26/2020,1,11/26/2020,55174,1,11/2/2021,0,11/2/2021,,1,20041,24.09,816,,,CASH,,,,0,,,5,,40,11/16/2021,,,0,,0,8/1/2021 12:06,11/3/2021 11:45,,0,0,,
817,APON-030-024-2106-04,1,34,1846,3,3,1134,1,D,60000,24,0,7560,0,0,,600,67560,46,1500,W,12,30,H,4,R,12/1/2020,,1,1,11/17/2020,1,11/17/2020,67560,1,9/7/2021,0,9/7/2021,,1,23100,29.49,817,,,CASH,,,,0,,,5,,43,11/2/2021,,,0,,0,8/1/2021 12:06,11/10/2021 22:23,,0,0,,
818,APON-030-064-2109-04,1,34,1886,3,3,1136,1,D,49000,24,0,6174,0,0,,490,55174,46,1225,W,12,30,H,4,R,3/9/2021,,1,1,2/23/2021,1,2/23/2021,55174,1,2/1/2022,0,2/1/2022,,1,33565,24.09,818,,,CASH,,,,0,,,5,,32,2/8/2022,,,0,,0,8/1/2021 12:06,2/2/2022 10:14,,0,0,,
819,APON-030-054-2111-02,1,34,1876,3,3,1137,1,D,50000,24,0,6300,0,0,,500,56300,46,1250,W,12,30,H,2,R,8/13/2020,,1,1,7/25/2020,1,7/25/2020,56300,1,8/5/2021,0,8/5/2021,,1,2450,24.58,819,,,CASH,,,,0,,,5,,27,7/29/2021,,,0,,0,8/1/2021 12:06,12/19/2021 15:48,,0,0,,
820,APON-030-024-2113-04,1,34,1846,3,3,1138,31,D,49000,24,0,6174,0,0,,490,55174,46,1225,W,12,30,H,4,R,3/23/2021,,1,1,3/9/2021,1,3/9/2021,55174,1,2/15/2022,0,2/15/2022,,1,35623,24.09,820,,,CASH,,,,0,,,5,,29,2/22/2022,,,0,,0,8/1/2021 12:06,2/16/2022 10:00,,0,0,,
821,APON-030-024-2114-04,1,34,1846,3,3,1139,85,D,49000,24,0,6174,0,0,,490,55174,46,1225,W,12,30,H,4,R,10/27/2020,,1,1,10/13/2020,1,10/13/2020,55174,1,8/17/2021,0,8/17/2021,,1,11809,24.09,821,,,CASH,,,,0,,,5,,33,9/28/2021,,,0,,0,8/1/2021 12:06,8/30/2021 16:54,,0,0,,
822,APON-030-024-2116-04,1,34,1846,3,3,1141,31,D,49000,24,0,6174,0,0,,490,55174,46,1225,W,12,30,H,4,R,11/3/2020,,1,1,10/20/2020,1,10/20/2020,55174,1,10/5/2021,0,10/5/2021,,1,7252,24.09,822,,,CASH,,,,0,,,5,,22,10/5/2021,,,0,,0,8/1/2021 12:06,10/6/2021 10:02,,0,0,,
823,APON-030-054-2118-02,1,34,1876,3,3,1142,1,D,20000,24,0,2520,0,0,,200,22520,46,500,W,12,30,H,2,R,11/16/2017,,1,1,11/2/2017,1,11/2/2017,,0,,1,,,1,3728,9.83,823,,,CASH,,,,0,,,5,,37,9/27/2018,,,0,,0,8/1/2021 12:06,8/4/2021 9:59,,0,0,,
824,APON-030-025-2119-02,1,34,1847,3,3,1143,31,D,10000,24,0,1260,0,0,,100,11260,46,250,W,12,30,H,2,R,10/13/2020,,1,1,9/29/2020,1,9/29/2020,11260,1,8/24/2021,0,8/24/2021,,1,2170,4.92,824,,,CASH,,,,0,,,5,,46,9/14/2021,,,0,,0,8/1/2021 12:06,9/1/2021 18:14,,0,0,,
825,APON-030-015-2120-03,1,34,1837,3,3,1144,86,D,20000,24,0,2520,0,0,,200,22520,46,500,W,12,30,H,3,R,6/3/2021,,1,1,5/20/2021,1,5/20/2021,22520,1,5/26/2022,0,5/26/2022,,1,18320,9.83,825,,,CASH,,,,0,,,5,,35,6/2/2022,,,0,,0,8/1/2021 12:06,5/26/2022 19:40,,0,0,,
826,APON-030-044-2121-04,1,34,1866,3,3,1145,88,D,50000,24,0,6300,0,0,,500,56300,46,1250,W,12,30,H,4,R,11/2/2020,,1,1,10/12/2020,1,10/12/2020,56300,1,9/27/2021,0,9/27/2021,,1,14450,24.58,826,,,CASH,,,,0,,,5,,45,10/25/2021,,,0,,0,8/1/2021 12:06,9/27/2021 16:57,,0,0,,
827,APON-030-059-2125-02,1,34,1881,3,3,1148,7,D,30000,24,0,3780,0,0,,300,33780,46,750,W,12,30,H,2,R,11/4/2018,,1,1,10/21/2018,1,10/21/2018,,0,,1,,,1,5610,14.75,827,,,CASH,,,,0,,,5,,38,10/20/2019,,,0,,0,8/1/2021 12:06,8/4/2021 9:59,,0,0,,
828,APON-030-059-2126-02,1,34,1881,3,3,1149,7,D,30000,24,0,3780,0,0,,300,33780,46,750,W,12,30,H,2,R,11/25/2018,,1,1,11/11/2018,1,11/11/2018,,0,,1,,,1,11160,14.75,828,,,CASH,,,,0,,,5,,34,11/17/2019,,,0,,0,8/1/2021 12:06,8/4/2021 9:59,,0,0,,
829,APON-030-059-2127-02,1,34,1881,3,3,1150,7,D,30000,24,0,3780,0,0,,300,33780,46,750,W,12,30,H,2,R,11/18/2018,,1,1,10/29/2018,1,10/29/2018,,0,,1,,,1,9450,14.75,829,,,CASH,,,,0,,,5,,36,11/3/2019,,,0,,0,8/1/2021 12:06,9/15/2021 14:13,,0,0,,
830,APON-030-038-2129-04,1,34,1860,3,3,1151,88,D,15000,24,0,1890,0,0,,150,16890,46,375,W,12,30,H,4,R,2/6/2021,,1,1,1/18/2021,1,1/18/2021,16890,1,1/22/2022,0,1/22/2022,,1,9330,7.37,830,,,CASH,,,,0,,,5,,39,1/29/2022,,,0,,0,8/1/2021 12:06,1/23/2022 11:10,,0,0,,
831,APON-030-059-2130-02,1,34,1881,3,3,1152,58,D,30000,24,0,3780,0,0,,300,33780,46,750,W,12,30,H,2,R,12/9/2018,,1,1,11/25/2018,1,11/25/2018,,0,,1,,,1,2826,14.75,831,,,CASH,,,,0,,,5,,50,12/1/2019,,,0,,0,8/1/2021 12:06,8/4/2021 9:59,,0,0,,
832,APON-030-059-2131-02,1,34,1881,3,3,1153,1,D,30000,24,0,3780,0,0,,300,33780,46,750,W,12,30,H,2,R,11/25/2018,,1,1,11/11/2018,1,11/11/2018,,0,,1,,,1,3154,14.75,832,,,CASH,,,,0,,,5,,36,11/17/2019,,,0,,0,8/1/2021 12:06,8/4/2021 9:59,,0,0,,
833,APON-030-059-2132-02,1,34,1881,3,3,1154,7,D,30000,24,0,3780,0,0,,300,33780,46,750,W,12,30,H,2,R,12/9/2018,,1,1,11/25/2018,1,11/25/2018,,0,,1,,,1,7254,14.75,833,,,CASH,,,,0,,,5,,33,12/1/2019,,,0,,0,8/1/2021 12:06,8/4/2021 9:59,,0,0,,
834,APON-030-035-2133-04,1,34,1857,3,3,1155,88,D,49000,24,0,6174,0,0,,490,55174,46,1225,W,12,30,H,4,R,6/28/2021,,1,1,6/14/2021,1,6/14/2021,55174,1,4/18/2022,0,4/18/2022,,1,47971,24.09,834,,,CASH,,,,0,,,5,,31,6/13/2022,,,0,,0,8/1/2021 12:06,4/18/2022 17:40,,0,0,,
835,APON-030-012-2135-02,1,34,1834,3,3,1156,88,D,49000,24,0,6174,0,0,,490,55174,46,1225,W,12,30,H,2,R,2/3/2021,,1,1,1/20/2021,1,1/20/2021,55174,1,1/5/2022,0,1/5/2022,,1,30478,24.09,835,,,CASH,,,,0,,,5,,43,2/2/2022,,,0,,0,8/1/2021 12:06,1/6/2022 11:37,,0,0,,
836,APON-030-001-2136-04,1,34,1823,3,3,1157,88,D,70000,24,0,8820,0,0,,700,78820,46,1750,W,12,30,H,4,R,1/30/2021,,1,1,1/16/2021,1,1/16/2021,78820,1,7/2/2022,0,7/2/2022,,1,43540,34.41,836,,,CASH,,,,0,,,5,,27,1/22/2022,,,0,,0,8/1/2021 12:06,7/2/2022 21:44,,0,0,,
837,APON-030-061-2137-04,1,34,1883,3,3,1158,7,D,49000,24,0,6174,0,0,,490,55174,46,1225,W,12,30,H,4,R,1/18/2021,,1,1,1/4/2021,1,1/4/2021,55174,1,1/10/2022,0,1/10/2022,,1,26362,24.09,837,,,CASH,,,,0,,,5,,31,1/10/2022,,,0,,0,8/1/2021 12:06,1/10/2022 20:24,,0,0,,
838,APON-030-035-2138-04,1,34,1857,3,3,1159,88,D,49000,24,0,6174,0,0,,490,55174,46,1225,W,12,30,H,4,R,12/28/2020,,1,1,12/8/2020,1,12/8/2020,55174,1,12/6/2021,0,12/6/2021,,1,24304,24.09,838,,,CASH,,,,0,,,5,,41,12/20/2021,,,0,,0,8/1/2021 12:06,12/7/2021 12:32,,0,0,,
839,APON-030-066-2139-04,1,34,1888,3,3,1160,7,D,60000,24,0,7560,0,0,,600,67560,46,1500,W,12,30,H,4,R,1/27/2021,,1,1,1/13/2021,1,1/13/2021,67560,1,12/15/2021,0,12/15/2021,,1,36060,29.49,839,,,CASH,,,,0,,,5,,24,1/26/2022,,,0,,0,8/1/2021 12:06,12/18/2021 13:15,,0,0,,
840,APON-030-057-2140-04,1,34,1879,3,3,1161,58,D,40000,24,0,5040,0,0,,400,45040,46,1000,W,12,30,H,4,R,1/2/2021,,1,1,12/6/2020,1,12/6/2020,45040,1,8/4/2022,0,8/4/2022,,1,24040,19.66,840,,8/4/2022,CASH,,,,0,,,5,,39,12/18/2021,,,0,,0,8/1/2021 12:06,8/5/2022 21:41,,0,0,,
841,APON-030-047-2141-04,1,34,1869,3,3,1162,7,D,30000,24,0,3780,0,0,,300,33780,46,750,W,12,30,H,4,R,12/15/2020,,1,1,12/1/2020,1,12/1/2020,33780,1,10/19/2021,0,10/19/2021,,1,12990,14.75,841,,,CASH,,,,0,,,5,,32,11/16/2021,,,0,,0,8/1/2021 12:06,10/23/2021 10:16,,0,0,,
842,APON-030-078-2143-04,1,34,1900,3,3,1164,1,D,15000,24,0,1890,0,0,,150,16890,46,375,W,12,30,H,4,R,4/28/2021,,1,1,4/8/2021,1,4/8/2021,16890,1,4/6/2022,0,4/6/2022,,1,12165,7.37,842,,,CASH,,,,0,,,5,,41,4/13/2022,,,0,,0,8/1/2021 12:06,4/6/2022 18:54,,0,0,,
843,APON-030-054-2144-06,1,34,1876,3,3,1165,1,D,49000,24,0,6174,0,0,,490,55174,46,1225,W,12,30,H,6,R,3/18/2021,,1,1,3/4/2021,1,3/4/2021,55174,1,3/3/2022,0,3/3/2022,,1,36652,24.09,843,,,CASH,,,,0,,,5,,38,3/3/2022,,,0,,0,8/1/2021 12:06,3/5/2022 9:05,,0,0,,
844,APON-030-016-2145-04,1,34,1838,3,3,1166,25,D,60000,24,0,7560,0,0,,600,67560,46,1500,W,12,30,H,4,R,10/29/2020,,1,1,10/15/2020,1,10/15/2020,67560,1,3/3/2022,0,3/3/2022,,1,20220,29.49,844,,,CASH,,,,0,,,5,,42,10/14/2021,,,0,,0,8/1/2021 12:06,3/5/2022 9:05,,0,0,,
845,APON-030-021-2146-03,1,34,1843,3,3,1167,32,D,40000,24,0,5040,0,0,,400,45040,46,1000,W,12,30,H,3,R,10/11/2020,,1,1,9/21/2020,1,9/21/2020,45040,1,9/19/2021,0,9/19/2021,,1,8680,19.66,845,,,CASH,,,,0,,,5,,53,9/26/2021,,,0,,0,8/1/2021 12:06,9/19/2021 18:24,,0,0,,
846,APON-030-054-2148-04,1,34,1876,3,3,1169,86,D,49000,24,0,6174,0,0,,490,55174,46,1225,W,12,30,H,4,R,11/5/2020,,1,1,10/17/2020,1,10/17/2020,55174,1,10/28/2021,0,10/28/2021,,1,19012,24.09,846,,,CASH,,,,0,,,5,,35,10/21/2021,,,0,,0,8/1/2021 12:06,10/30/2021 11:11,,0,0,,
847,APON-030-021-2150-04,1,34,1843,3,3,1170,58,D,30000,24,0,3780,0,0,,300,33780,46,750,W,12,30,H,4,R,7/18/2021,,1,1,6/29/2021,1,6/29/2021,33780,1,5/8/2022,0,5/8/2022,,1,30000,14.75,847,,,CASH,,,,0,,,5,,36,7/3/2022,,,0,,0,8/1/2021 12:06,5/8/2022 19:46,,0,0,,
848,APON-030-021-2151-04,1,34,1843,3,3,1171,86,D,20000,24,0,2520,0,0,,200,22520,46,500,W,12,30,H,4,R,1/31/2021,,1,1,1/17/2021,1,1/17/2021,22520,1,12/5/2021,0,12/5/2021,,1,12440,9.83,848,,,CASH,,,,0,,,5,,32,1/23/2022,,,0,,0,8/1/2021 12:06,12/6/2021 9:35,,0,0,,
849,APON-030-049-2152-02,1,34,1871,3,3,1172,1,D,30000,24,0,3780,0,0,,300,33780,46,750,W,12,30,H,2,R,9/29/2020,,1,1,9/9/2020,1,9/9/2020,33780,1,9/29/2021,0,9/29/2021,,1,7230,14.75,849,,,CASH,,,,0,,,5,,33,9/1/2021,,,0,,0,8/1/2021 12:06,9/30/2021 11:08,,0,0,,
850,APON-030-014-2153-03,1,34,1836,3,3,1173,25,D,40000,24,0,5040,0,0,,400,45040,46,1000,W,12,30,H,3,R,12/19/2019,,1,1,12/5/2019,1,12/5/2019,45040,1,5/18/2023,0,5/18/2023,,1,19840,19.66,850,,,CASH,,,,0,,,5,,34,1/21/2021,,,0,,0,8/1/2021 12:06,5/18/2023 18:20,,0,0,,
851,APON-030-073-2154-02,1,34,1895,3,3,1174,1,D,49000,24,0,6174,0,0,,490,55174,46,1225,W,12,30,H,2,R,1/21/2021,,1,1,1/7/2021,1,1/7/2021,55174,1,1/27/2022,0,1/27/2022,,1,29449,24.09,851,,,CASH,,,,0,,,5,,23,1/6/2022,,,0,,0,8/1/2021 12:06,1/27/2022 20:49,,0,0,,
852,APON-030-027-2157-02,1,34,1849,3,3,1176,86,D,40000,24,0,5040,0,0,,400,45040,46,1000,W,12,30,H,2,R,12/1/2020,,1,1,11/11/2020,1,11/11/2020,45040,1,9/21/2021,0,9/21/2021,,1,14440,19.66,852,,,CASH,,,,0,,,5,,36,11/2/2021,,,0,,0,8/1/2021 12:06,11/10/2021 22:23,,0,0,,
853,APON-030-009-2158-02,1,34,1831,3,3,1177,1,D,40000,24,0,5040,0,0,,400,45040,46,1000,W,12,30,H,2,R,8/10/2021,,1,1,6/22/2021,1,6/22/2021,45040,1,5/10/2022,0,5/10/2022,,1,40000,19.66,853,,,CASH,,,,0,,,5,,26,6/28/2022,,,0,,0,8/1/2021 12:06,5/10/2022 20:26,,0,0,,
854,APON-030-008-2159-03,1,34,1830,3,3,1178,86,D,45000,24,0,5670,0,0,,450,50670,46,1125,W,12,30,H,3,R,1/18/2020,,1,1,1/4/2020,1,1/4/2020,,0,,1,,,1,30825,22.12,854,,,CASH,,,,0,,,5,,23,3/6/2021,,,0,,0,8/1/2021 12:06,8/11/2021 20:28,,0,0,,
855,APON-030-044-2160-04,1,34,1866,3,3,1179,7,D,50000,24,0,6300,0,0,,500,56300,46,1250,W,12,30,H,4,R,4/12/2021,,1,1,3/29/2021,1,3/29/2021,56300,1,1/3/2022,0,1/3/2022,,1,39500,24.58,855,,,CASH,,,,0,,,5,,23,3/28/2022,,,0,,0,8/1/2021 12:06,1/4/2022 16:51,,0,0,,
856,APON-030-044-2161-04,1,34,1866,3,3,1180,31,D,70000,24,0,8820,0,0,,700,78820,46,1750,W,12,30,H,4,R,3/22/2021,,1,1,3/2/2021,1,3/2/2021,78820,1,1/17/2022,0,1/17/2022,,1,49420,34.41,856,,,CASH,,,,0,,,5,,33,3/21/2022,,,0,,0,8/1/2021 12:06,1/17/2022 20:05,,0,0,,
857,APON-030-066-2164-04,1,34,1888,3,3,1182,88,D,20000,24,0,2520,0,0,,200,22520,46,500,W,12,30,H,4,R,3/10/2021,,1,1,2/23/2021,1,2/23/2021,22520,1,3/2/2022,0,3/2/2022,,1,14540,9.83,857,,,CASH,,,,0,,,5,,41,3/9/2022,,,0,,0,8/1/2021 12:06,3/3/2022 10:34,,0,0,,
858,APON-030-060-2165-02,1,34,1882,3,3,1183,7,D,10000,24,0,1260,0,0,,100,11260,46,250,W,12,30,H,2,R,10/18/2020,,1,1,10/3/2020,1,10/3/2020,11260,1,10/3/2021,0,10/3/2021,,1,2410,4.92,858,,,CASH,,,,0,,,5,,43,10/3/2021,,,0,,0,8/1/2021 12:06,10/21/2021 14:29,,0,0,,
859,APON-030-001-2168-03,1,34,1823,3,3,1185,1,D,30000,24,0,3780,0,0,,300,33780,46,750,W,12,30,H,3,R,9/12/2020,,1,1,8/29/2020,1,8/29/2020,33780,1,8/14/2021,0,8/14/2021,,1,5790,14.75,859,,,CASH,,,,0,,,5,,45,9/4/2021,,,0,,0,8/1/2021 12:06,8/30/2021 13:06,,0,0,,
860,APON-030-024-2169-03,1,34,1846,3,3,1186,85,D,49000,24,0,6174,0,0,,490,55174,46,1225,W,12,30,H,3,R,10/13/2020,,1,1,9/29/2020,1,9/29/2020,55174,1,9/21/2021,0,9/21/2021,,1,10633,24.09,860,,,CASH,,,,0,,,5,,24,9/14/2021,,,0,,0,8/1/2021 12:06,9/21/2021 20:36,,0,0,,
861,APON-030-054-2171-02,1,34,1876,3,3,1187,1,D,15000,24,0,1890,0,0,,150,16890,46,375,W,12,30,H,2,R,1/7/2021,,1,1,12/20/2020,1,12/20/2020,16890,1,12/9/2021,0,12/9/2021,,1,7755,7.37,861,,,CASH,,,,0,,,5,,31,12/23/2021,,,0,,0,8/1/2021 12:06,12/11/2021 11:40,,0,0,,
862,APON-030-047-2172-04,1,34,1869,3,3,1188,58,D,70000,24,0,8820,0,0,,700,78820,46,1750,W,12,30,H,4,R,2/9/2021,,1,1,1/26/2021,1,1/26/2021,78820,1,12/7/2021,0,12/7/2021,,1,42070,34.41,862,,,CASH,,,,0,,,5,,49,1/11/2022,,,0,,0,8/1/2021 12:06,12/8/2021 10:51,,0,0,,
863,APON-030-054-2175-02,1,34,1876,3,3,1189,7,D,7000,24,0,882,0,0,,70,7882,46,175,W,12,30,H,2,R,3/21/2019,,1,1,3/7/2019,1,3/7/2019,7882,1,1/6/2022,0,1/6/2022,,1,2191,3.44,863,,,CASH,,,,0,,,5,,40,2/20/2020,,,0,,0,8/1/2021 12:06,1/8/2022 10:11,,0,0,,
864,APON-030-054-2176-04,1,34,1876,3,3,1190,31,D,60000,24,0,7560,0,0,,600,67560,46,1500,W,12,30,H,4,R,4/1/2021,,1,1,3/18/2021,1,3/18/2021,67560,1,3/10/2022,0,3/10/2022,,1,48660,29.49,864,,,CASH,,,,0,,,5,,41,3/24/2022,,,0,,0,8/1/2021 12:06,3/10/2022 19:19,,0,0,,
865,APON-030-043-2178-03,1,34,1865,3,3,1191,1,D,10000,24,0,1260,0,0,,100,11260,46,250,W,12,30,H,3,R,10/12/2020,,1,1,9/28/2020,1,9/28/2020,11260,1,8/23/2021,0,8/23/2021,,1,2410,4.92,865,,,CASH,,,,0,,,5,,38,10/11/2021,,,0,,0,8/1/2021 12:06,9/1/2021 16:55,,0,0,,
866,APON-030-009-2179-04,1,34,1831,3,3,1192,88,D,50000,24,0,6300,0,0,,500,56300,46,1250,W,12,30,H,4,R,12/8/2020,,1,1,11/24/2020,1,11/24/2020,56300,1,9/28/2021,0,9/28/2021,,1,20600,24.58,866,,,CASH,,,,0,,,5,,25,11/9/2021,,,0,,0,8/1/2021 12:06,11/10/2021 22:23,,0,0,,
867,APON-030-010-2180-04,1,34,1832,3,3,1193,7,D,10000,24,0,1260,0,0,,100,11260,46,250,W,12,30,H,4,R,11/24/2020,,1,1,11/4/2020,1,11/4/2020,11260,1,11/23/2021,0,11/23/2021,,1,4180,4.92,867,,,CASH,,,,0,,,5,,37,10/26/2021,,,0,,0,8/1/2021 12:06,11/24/2021 17:22,,0,0,,
868,APON-030-025-2181-03,1,34,1847,3,3,1194,58,D,50000,24,0,6300,0,0,,500,56300,46,1250,W,12,30,H,3,R,9/22/2020,,1,1,9/8/2020,1,9/8/2020,56300,1,8/31/2021,0,8/31/2021,,1,7250,24.58,868,,,CASH,,,,0,,,5,,27,8/24/2021,,,0,,0,8/1/2021 12:06,9/4/2021 10:20,,0,0,,
869,APON-030-051-2182-03,1,34,1873,3,3,1195,1,D,25000,24,0,3150,0,0,,250,28150,46,625,W,12,30,H,3,R,10/27/2020,,1,1,10/10/2020,1,10/10/2020,28150,1,9/29/2021,0,9/29/2021,,1,9230,12.29,869,,,CASH,,,,0,,,5,,27,9/29/2021,,,0,,0,8/1/2021 12:06,9/30/2021 11:08,,0,0,,
870,APON-030-006-2183-02,1,34,1828,3,3,1196,7,D,10000,24,0,1260,0,0,,100,11260,46,250,W,12,30,H,2,R,12/28/2020,,1,1,12/14/2020,1,12/14/2020,11260,1,11/22/2021,0,11/22/2021,,1,5170,4.92,870,,,CASH,,,,0,,,5,,33,12/20/2021,,,0,,0,8/1/2021 12:06,11/22/2021 18:37,,0,0,,
871,APON-030-073-2186-02,1,34,1895,3,3,1197,86,D,30000,24,0,3780,0,0,,300,33780,46,750,W,12,30,H,2,R,8/27/2020,,1,1,8/13/2020,1,8/13/2020,33780,1,11/4/2021,0,11/4/2021,,1,4350,14.75,871,,,CASH,,,,0,,,5,,42,8/12/2021,,,0,,0,8/1/2021 12:06,11/13/2021 11:03,,0,0,,
872,APON-030-047-2187-04,1,34,1869,3,3,1198,48,D,40000,24,0,5040,0,0,,400,45040,46,1000,W,12,30,H,4,R,6/8/2021,,1,1,5/25/2021,1,5/25/2021,45040,1,4/26/2022,0,4/26/2022,,1,36640,19.66,872,,,CASH,,,,0,,,5,,38,5/17/2022,,,0,,0,8/1/2021 12:06,4/26/2022 19:45,,0,0,,
873,APON-030-052-2189-03,1,34,1874,3,3,1199,89,D,40000,24,0,5040,0,0,,400,45040,46,1000,W,12,30,H,3,R,2/4/2021,,1,1,1/16/2021,1,1/16/2021,45040,1,12/9/2021,0,12/9/2021,,1,24040,19.66,873,,,CASH,,,,0,,,5,,41,1/20/2022,,,0,,0,8/1/2021 12:06,12/11/2021 11:40,,0,0,,
874,APON-030-059-2190-03,1,34,1881,3,3,1200,88,D,30000,24,0,3780,0,0,,300,33780,46,750,W,12,30,H,3,R,10/18/2020,,1,1,10/4/2020,1,10/4/2020,,0,,1,,,1,19290,14.75,874,,,CASH,,,,0,,,5,,24,10/3/2021,,,0,,0,8/1/2021 12:06,8/4/2021 9:59,,0,0,,
875,APON-030-058-2191-02,1,34,1880,3,3,1201,88,D,40000,24,0,5040,0,0,,400,45040,46,1000,W,12,30,H,2,R,10/11/2020,,1,1,9/21/2020,1,9/21/2020,45040,1,3/27/2022,0,3/27/2022,,1,11560,19.66,875,,,CASH,,,,0,,,5,,43,9/26/2021,,,0,,0,8/1/2021 12:06,3/27/2022 20:55,,0,0,,
876,APON-030-054-2192-03,1,34,1876,3,3,1202,86,D,40000,24,0,5040,0,0,,400,45040,46,1000,W,12,30,H,3,R,1/21/2021,,1,1,1/7/2021,1,1/7/2021,45040,1,1/13/2022,0,1/13/2022,,1,23200,19.66,876,,,CASH,,,,0,,,5,,39,1/6/2022,,,0,,0,8/1/2021 12:06,1/15/2022 12:13,,0,0,,
877,APON-030-024-2194-03,1,34,1846,3,3,1203,31,D,49000,24,0,6174,0,0,,490,55174,46,1225,W,12,30,H,3,R,10/27/2020,,1,1,10/13/2020,1,10/13/2020,55174,1,9/7/2021,0,9/7/2021,,1,11809,24.09,877,,,CASH,,,,0,,,5,,36,9/28/2021,,,0,,0,8/1/2021 12:06,9/15/2021 16:11,,0,0,,
878,APON-030-024-2195-03,1,34,1846,3,3,1204,7,D,40000,24,0,5040,0,0,,400,45040,46,1000,W,12,30,H,3,R,12/29/2020,,1,1,12/15/2020,1,12/15/2020,45040,1,12/7/2021,0,12/7/2021,,1,19000,19.66,878,,,CASH,,,,0,,,5,,39,11/30/2021,,,0,,0,8/1/2021 12:06,12/8/2021 10:51,,0,0,,
879,APON-030-049-2196-03,1,34,1871,3,3,1205,7,D,40000,24,0,5040,0,0,,400,45040,46,1000,W,12,30,H,3,R,1/12/2021,,1,1,12/23/2020,1,12/23/2020,45040,1,1/12/2022,0,1/12/2022,,1,22360,19.66,879,,,CASH,,,,0,,,5,,36,12/22/2021,,,0,,0,8/1/2021 12:06,1/13/2022 10:40,,0,0,,
880,APON-030-034-2197-03,1,34,1856,3,3,1206,32,D,49000,24,0,6174,0,0,,490,55174,46,1225,W,12,30,H,3,R,4/12/2021,,1,1,3/9/2021,1,3/9/2021,55174,1,2/14/2022,0,2/14/2022,,1,35623,24.09,880,,,CASH,,,,0,,,5,,25,3/28/2022,,,0,,0,8/1/2021 12:06,2/15/2022 11:28,,0,0,,
